Offset,Hash,Original,Translation
942048,2226081331,"≪Ｇ★１密林探索≫
密林に噴き出す砂煙","≪Ｇ★１ 밀림 탐색≫
밀림에 피어오르는 모래먼지"
942052,1452742733,ヤオザミ７匹の討伐,야오자미 ７마리 토벌
942056,431525442,氷結晶３個の納品,빙결정 3개 납품
942060,1259789214,なし,없음
942064,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
942068,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
942072,3067250652,ハンターズギルド,헌터즈 길드
942076,393304662,"物資を運んでいたところ、
地中からヤオザミが現れ、
全て壊されてしまったと報告
がありました。
ヤオザミはその後、密林の
未調査地域に行ったという事
です。これ以上被害を出すわ
けにはいきません。ヤオザミ
の討伐をお願いします。","물자를 운반하던 중,
땅속에서 야오자미가 나타나
전부 파괴되었다는 보고가
있었습니다.
야오자미는 그 후, 밀림의
미조사 지역으로 갔다고
합니다. 더 이상 피해를 낼
수는 없습니다. 야오자미의
토벌을 부탁드립니다."
942400,2293726752,"≪Ｇ★１密林探索≫
密林の恵み","≪Ｇ★１ 밀림 탐색≫
밀림의 은혜"
942404,378536244,特産キノコ１個の納品,특산버섯 1개 납품
942408,1515535072,ロイヤルカブト１匹の納品,로열 투구벌레 1마리 납품
942412,1259789214,なし,없음
942416,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
942420,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
942424,635541158,無精ひげのハンター,덥수룩한 수염의 헌터
942428,343794139,"今まであまり立ち入ったこと
の無かった密林に行って
みたんだが、とても面白い
発見があったぞ。採取できる
素材に見たことのないものが
含まれていたのだ。
生息しているモンスターは
手ごわかったが、行ってみる
価値は十分にあると思うぞ。","지금까지 거의 들어가 본
적이 없던 밀림에 가
봤는데, 아주 재미있는
발견을 했다. 채집할 수 있는
소재 중에 본 적 없는 것이
섞여 있었지.
서식하는 몬스터는 만만치
않았지만, 가볼 가치는
충분하다고 생각한다."
942784,4080643464,"≪ギルド要請クエスト≫
空を翔る伝説","≪길드 요청 퀘스트≫
하늘을 나는 전설"
942788,2037936012,シャンティエン１体の撃退,샨티엔 １마리 격퇴
942792,1259789214,なし,없음
942796,1259789214,なし,없음
942800,4061774871,メインターゲットの達成,메인 타겟 달성
942804,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
942808,3067250652,ハンターズギルド,헌터즈 길드
942812,4072314141,"これまで数多くの功績を
残したあなたに、ギルドから
依頼を要請いたします。
新たに開発された大型探査船
の航行中、雲の合間に巨大な
影の目撃報告がありました。
文献にあった伝説の古龍かも
しれません。万全の準備をし、
調査に当たってください。","지금까지 수많은 공적을 남긴
당신에게, 길드에서 의뢰를
요청드립니다. 새로 개발된
대형 탐사선의 항행 중, 구름
사이로 거대한 그림자를
목격했다는 보고가
있었습니다. 문헌에 있던
전설의 고룡일지도 모릅니다.
만전의 준비를 하고, 조사에
임해 주십시오."
942820,2662701310,"A@
",
942824,2662701310,"A@
",
942828,2662701310,"A@
",
942832,2662701310,"A@
",
942836,2662701310,"A@
",
942840,2662701310,"A@
",
942844,2662701310,"A@
",
942848,2633180839,"B@
",
942856,2662701310,"A@
",
942864,2662701310,"A@
",
942872,2662701310,"A@
",
942876,2662701310,"A@
",
942880,2662701310,"A@
",
942896,2662701310,"A@
",
942900,2662701310,"A@
",
942912,2662701310,"A@
",
942916,2662701310,"A@
",
942920,2662701310,"A@
",
942924,2662701310,"A@
",
942928,2662701310,"A@
",
942932,2662701310,"A@
",
942936,2662701310,"A@
",
942940,2662701310,"A@
",
942944,2662701310,"A@
",
942948,2662701310,"A@
",
942952,2662701310,"A@
",
942956,2662701310,"A@
",
942960,2662701310,"A@
",
942964,2662701310,"A@
",
942968,2662701310,"A@
",
942972,2662701310,"A@
",
942976,2662701310,"A@
",
942980,2662701310,"A@
",
942984,2662701310,"A@
",
942992,2662701310,"A@
",
942996,2633180839,"B@
",
943000,2633180839,"B@
",
943004,2662701310,"A@
",
943016,2662701310,"A@
",
943020,2662701310,"A@
",
943024,2662701310,"A@
",
943028,1449923318,"AH
",
943032,2662701310,"A@
",
943040,129812804,A@	,
943060,2662701310,"A@
",
943068,2662701310,"A@
",
943072,2633180839,"B@
",
943076,2633180839,"B@
",
943080,2633180839,"B@
",
943084,2633180839,"B@
",
943424,3958973978,"≪武器魂入手クエスト≫
武器魂入手クエスト【磁斬鎚】","≪무기혼 입수 퀘스트≫
무기혼 입수 퀘스트[자참추]"
943428,2731672471,地図１個の納品,지도 １개 납품
943432,1259789214,なし,없음
943436,1259789214,なし,없음
943440,4061774871,メインターゲットの達成,메인 타겟 달성
943444,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
943448,4288632787,エフィー,에피
943452,767787395,"本クエストでは、下記の素材
が入手できます。
≪磁斬鎚魂・序≫８５枚
≪磁斬鎚魂・中≫１９５枚
≪磁斬鎚魂・極≫２７５枚
≪磁斬鎚魂・天≫８５枚
クエストの受注には、
≪秘伝魂の結晶≫が必要に
なりますのでご注意ください。","본 퀘스트에서는 아래의
소재를 입수할 수 있습니다.
≪자참추혼·서≫８５개
≪자참추혼·중≫１９５개
≪자참추혼·극≫２７５개
≪자참추혼·천≫８５개
퀘스트 수주에는, ≪비전혼의
결정≫이 필요하니 주의해
주십시오."
943776,3595282988,"≪くじ特典クエスト≫
秘伝防具FX強化素材【銃・弓】","≪뽑기 특전 퀘스트≫
비전방어구FX강화 소재[총·궁]"
943780,2731672471,地図１個の納品,지도 １개 납품
943784,1259789214,なし,없음
943788,1259789214,なし,없음
943792,4061774871,メインターゲットの達成,메인 타겟 달성
943796,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
943800,4288632787,エフィー,에피
943804,2827281198,"本クエストでは、
秘伝防具（ガンナー）の
FX強化時に必要な武器魂を
除く素材を排出いたします。
排出数は、５部位分です。
クエストの受注には、
≪ハンターパス・桜≫
が必要になりますので
ご注意ください。","본 퀘스트에서는,
비전방어구（거너）의 FX강화
시 필요한 무기혼을 제외한
소재를 배출합니다. 배출
수는, ５부위분입니다. 퀘스트
수주에는,
≪헌터패스·벚꽃≫이
필요하니 주의해 주십시오."
944128,3292691566,"≪くじ特典クエスト≫
秘伝防具Ｆ強化素材【銃・弓】","≪뽑기 특전 퀘스트≫
비전방어구Ｆ강화소재[총·궁]"
944132,2731672471,地図１個の納品,지도 １개 납품
944136,1259789214,なし,없음
944140,1259789214,なし,없음
944144,4061774871,メインターゲットの達成,메인 타겟 달성
944148,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
944152,4288632787,エフィー,에피
944156,3303318140,"本クエストでは、
秘伝防具（ガンナー）の
Ｆ強化時に必要な武器魂を
除く素材を排出いたします。
排出数は、５部位分です。
クエストの受注には、
≪ハンターパス・桜≫
が必要になりますので
ご注意ください。","본 퀘스트에서는,
비전방어구（거너）의 Ｆ강화
시 필요한 무기혼을 제외한
소재를 배출합니다. 배출
수는, ５부위분입니다. 퀘스트
수주에는,
≪헌터패스·벚꽃≫이
필요하니 주의해 주십시오."
944480,222396201,"≪くじ特典クエスト≫
秘伝防具FX強化素材【剣士】","≪뽑기 특전 퀘스트≫
비전방어구FX강화 소재[검사]"
944484,2731672471,地図１個の納品,지도 １개 납품
944488,1259789214,なし,없음
944492,1259789214,なし,없음
944496,4061774871,メインターゲットの達成,메인 타겟 달성
944500,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
944504,4288632787,エフィー,에피
944508,699039062,"本クエストでは、
秘伝防具（剣士）のFX強化時
に必要な武器魂を除く素材を
排出いたします。
排出数は、５部位分です。
クエストの受注には、
≪ハンターパス・桜≫
が必要になりますので
ご注意ください。","본 퀘스트에서는,
비전방어구（검사）의 FX강화
시 필요한 무기혼을 제외한
소재를 배출합니다. 배출
수는, ５부위분입니다. 퀘스트
수주에는,
≪헌터패스·벚꽃≫이
필요하니 주의해 주십시오."
944832,960706139,"≪くじ特典クエスト≫
秘伝防具Ｆ強化素材【剣士】","≪뽑기 특전 퀘스트≫
비전방어구Ｆ강화 소재[검사]"
944836,2731672471,地図１個の納品,지도 １개 납품
944840,1259789214,なし,없음
944844,1259789214,なし,없음
944848,4061774871,メインターゲットの達成,메인 타겟 달성
944852,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
944856,4288632787,エフィー,에피
944860,2896375247,"本クエストでは、
秘伝防具（剣士）のＦ強化時
に必要な武器魂を除く素材を
排出いたします。
排出数は、５部位分です。
クエストの受注には、
≪ハンターパス・桜≫
が必要になりますので
ご注意ください。","본 퀘스트에서는,
비전방어구（검사）의 Ｆ강화
시 필요한 무기혼을 제외한
소재를 배출합니다. 배출
수는, ５부위분입니다. 퀘스트
수주에는,
≪헌터패스·벚꽃≫이
필요하니 주의해 주십시오."
945184,3481305982,"≪デイリークエスト専用≫
狩猟支援！秘伝の食材調達","≪데일리 퀘스트 전용≫
수렵 지원! 비전 식재료 조달"
945188,2715261488,ドスゲネポス変種１頭,도스게네포스 변종 １두
945192,1259789214,なし,없음
945196,1259789214,なし,없음
945200,3677655111,メインターゲットの狩猟,메인 타겟 수렵
945204,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
945208,3067250652,ハンターズギルド,헌터즈 길드
945212,3329573402,"こちらは秘伝書をお持ちの方
限定の依頼でございます。
確実に８種の≪ＳＲ食材≫を
１０個入手できます。
その効果を一度試してみたい、
もしくは、ここ一番の狩りに
備えて地道に集めておきたい、
という方にお勧めです。","이것은 비전서를 소지하신 분
한정 의뢰입니다. 확실하게
８종의 ≪ＳＲ식재료≫를
１０개 입수할 수 있습니다.
그 효과를 한번 시험해 보고
싶으신 분, 혹은 결전의
사냥에 대비해 꾸준히
모아두고 싶으신 분께
추천합니다."
945236,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
945536,498175348,"≪デイリークエスト専用≫
狩猟支援！出発前の弁当調達","≪데일리 퀘스트 전용≫
수렵 지원! 출발 전 도시락 조달"
945540,946219442,特産キノコ３個の納品,특산 버섯 ３개 납품
945544,3491758287,ランポス６頭の討伐,란포스 6마리 토벌
945548,650791542,アプトノス４頭の討伐,아프토노스 ４마리 토벌
945552,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
945556,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
945560,549180660,食材屋の女将,식료품점 안주인
945564,1587436893,"ちゃんと食事はしてるかい？
いいもんを食べていないと、
肝心な時に力が出ないよ！
そうだ、ちょっとあたしの
依頼を受けてくれないかい？
報酬には、普段店に並ばない
食材も用意させてもらうよ。
これを使って、美味しい食事
を作ってみておくれ！","밥은 제대로 챙겨 먹고 있니?
좋은 걸 먹어두지 않으면,
중요할 때 힘이 안 난다고!
그래, 잠깐 내 의뢰 좀
받아주지 않을래?
보수로는, 평소에 가게에
안 나오는 식재료도 준비해
줄게. 이걸로 맛있는 요리를
한번 만들어 보렴!"
